"Time,""Frame Number"",""Frame_length"",""Source_ip"",""Destination_IP"",""Source_Port"",""Destination_Port"",""SYN"",""ACK"",""RST"",""TTL"",""TCP_Protocol"""
"0.192543,""9818"",""115"",""192.168.66.98"",""192.229.233.25"",""53168"",""443"",""Not set"",""Set"",""Not set"",""63,128"",""TCP"""
"0.192544,""9819"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.192544,""9820"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.192568,""9821"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.192569,""9822"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.192606,""9823"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.192607,""9824"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.192608,""9825"",""1490"",""10.50.197.117"",""54.231.133.1"",""50549"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.192631,""9826"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.192632,""9827"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.192656,""9828"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.192657,""9829"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.192690,""9830"",""1090"",""10.50.197.117"",""54.231.133.1"",""50549"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.192692,""9831"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.192693,""9832"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.192729,""9833"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.192730,""9834"",""4438"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.192740,""9835"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.192741,""9836"",""1518"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.192767,""9837"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.192767,""9838"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.192792,""9839"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.192793,""9840"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.192818,""9841"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.192818,""9842"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.192843,""9843"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.192843,""9844"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.192869,""9845"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.192870,""9846"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.192907,""9847"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.192909,""9848"",""4438"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.192918,""9849"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.192919,""9850"",""1518"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.192958,""9851"",""218"",""92.45.54.178"",""10.50.209.134"","""","""","""","""","""",""116"",""UDP"""
"0.192960,""9852"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.192961,""9853"",""4438"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.192970,""9854"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.192970,""9855"",""1518"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.192998,""9856"",""132"",""f0:c1:f1:59:77:dc"",""Broadcast"","""","""","""","""","""",""252"",""Generic Routing Encapsulation"""
"0.192999,""9857"",""132"",""7c:e9:d3:7c:9f:af"",""Alcatel-_70:9b:c7"","""","""","""","""","""",""63"",""Generic Routing Encapsulation"""
"0.193001,""9858"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193001,""9859"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193024,""9860"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193026,""9861"",""132"",""f0:c1:f1:59:77:dc"",""Broadcast"","""","""","""","""","""",""252"",""Generic Routing Encapsulation"""
"0.193026,""9862"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193050,""9863"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193051,""9864"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193076,""9865"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193077,""9866"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193101,""9867"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193102,""9868"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193127,""9869"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193128,""9870"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193152,""9871"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193153,""9872"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193180,""9873"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193181,""9874"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193204,""9875"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193205,""9876"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193229,""9877"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193230,""9878"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193255,""9879"",""132"",""f0:c1:f1:59:77:dc"",""Broadcast"","""","""","""","""","""",""252"",""Generic Routing Encapsulation"""
"0.193258,""9880"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193258,""9881"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193281,""9882"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193282,""9883"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193306,""9884"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193307,""9885"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193332,""9886"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193333,""9887"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193357,""9888"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193358,""9889"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193383,""9890"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193383,""9891"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193421,""9892"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193422,""9893"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193422,""9894"",""1488"",""216.58.211.33"",""10.50.197.71"",""443"",""49576"",""Not set"",""Set"",""Not set"",""53"",""TCP"""
"0.193461,""9895"",""132"",""f0:c1:f1:59:77:dc"",""Broadcast"","""","""","""","""","""",""252"",""Generic Routing Encapsulation"""
"0.193462,""9896"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193463,""9897"",""1488"",""216.58.211.33"",""10.50.197.71"",""443"",""49576"",""Not set"",""Set"",""Not set"",""53"",""TCP"""
"0.193464,""9898"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193484,""9899"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193485,""9900"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193510,""9901"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193510,""9902"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193536,""9903"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193537,""9904"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193560,""9905"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193561,""9906"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193573,""9907"",""64"",""10.50.197.71"",""216.58.211.33"",""49576"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193573,""9908"",""1518"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193612,""9909"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193613,""9910"",""4438"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193637,""9911"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193638,""9912"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193648,""9913"",""1500"",""188.125.93.157"",""192.168.66.244"",""443"",""34504"",""Not set"",""Set"",""Not set"",""252,48"",""TCP"""
"0.193649,""9914"",""60"",""192.168.4.98"",""31.13.84.8"",""49948"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193682,""9915"",""943"",""188.125.93.157"",""192.168.66.244"",""443"",""34504"",""Not set"",""Set"",""Not set"",""252,48"",""TCP"""
"0.193683,""9916"",""60"",""192.168.4.98"",""31.13.84.8"",""49948"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193684,""9917"",""132"",""f0:c1:f1:59:77:dc"",""Broadcast"","""","""","""","""","""",""252"",""Generic Routing Encapsulation"""
"0.193685,""9918"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193686,""9919"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193722,""9920"",""1518"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193723,""9921"",""60"",""192.168.4.98"",""31.13.84.8"",""49948"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193724,""9922"",""1440"",""64.15.113.178"",""192.168.4.171"",""80"",""47392"",""Not set"",""Set"",""Not set"",""56"",""TCP"""
"0.193724,""9923"",""1518"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193734,""9924"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193734,""9925"",""1518"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193747,""9926"",""95"",""77.92.104.18"",""192.168.104.51"","""","""","""","""","""",""47"",""UDP"""
"0.193748,""9927"",""1518"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193761,""9928"",""60"",""192.168.4.98"",""31.13.84.8"",""49948"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193762,""9929"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193762,""9930"",""1518"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193787,""9931"",""60"",""192.168.4.98"",""31.13.84.8"",""49948"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193788,""9932"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193788,""9933"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193813,""9934"",""60"",""192.168.4.98"",""31.13.84.8"",""49948"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193814,""9935"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193814,""9936"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193839,""9937"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193840,""9938"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193864,""9939"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193865,""9940"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193890,""9941"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193890,""9942"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193916,""9943"",""218"",""92.45.54.178"",""10.50.209.134"","""","""","""","""","""",""116"",""UDP"""
"0.193918,""9944"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193919,""9945"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193942,""9946"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193942,""9947"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193968,""9948"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193969,""9949"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193992,""9950"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.193993,""9951"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.194018,""9952"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.194019,""9953"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.194043,""9954"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.194044,""9955"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.194070,""9956"",""132"",""f0:c1:f1:59:77:dc"",""Broadcast"","""","""","""","""","""",""252"",""Generic Routing Encapsulation"""
"0.194072,""9957"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.194073,""9958"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.194082,""9959"",""64"",""10.50.197.18"",""212.7.213.55"",""50477"",""80"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.194082,""9960"",""1518"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.194095,""9961"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.194096,""9962"",""1518"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.194121,""9963"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.194122,""9964"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.194147,""9965"",""68"",""92.45.54.178"",""10.50.209.134"","""","""","""","""","""",""116"",""UDP"""
"0.194148,""9966"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.194149,""9967"",""2978"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.194161,""9968"",""68"",""92.45.54.178"",""10.50.209.134"","""","""","""","""","""",""116"",""UDP"""
"0.194161,""9969"",""1518"",""10.50.192.199"",""10.50.197.71"",""443"",""49543"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.194173,""9970"",""64"",""10.50.197.71"",""10.50.192.199"",""49543"",""443"",""Not set"",""Set"",""Not set"",""127"",""TCP"""
"0.194174,""9971"",""132"",""f0:c1:f1:59:77:dc"",""Broadcast"","""","""","""","""","""",""252"",""Generic Routing Encapsulation"""
"0.194175,""9972"",""132"",""f0:c1:f1:59:77:dc"",""Broadcast"","""","""","""","""","""",""252"",""Generic Routing Encapsulation"""
